mass_msun,alpha1.35_mc0.2,alpha1.35_mc5,alpha1.35_mc10,alpha2.35_mc0.2,alpha2.35_mc5,alpha2.35_mc10
8.643637840465586919e+00,1.815375433648721464e-03,1.476499675167206906e-03,7.365462375540563194e-04,1.565252903151571591e-03,4.525940265823911492e-03,2.975419556269501796e-03
8.705557174374305873e+00,1.798015168900222180e-03,1.469273153454644281e-03,7.400178148834415806e-04,1.539257949401820437e-03,4.471754937868987860e-03,2.968180876109098414e-03
8.767920071974893759e+00,1.780820364112313233e-03,1.462003470181442956e-03,7.433847015394190417e-04,1.513694235688389485e-03,4.417981016317836483e-03,2.960477719981918256e-03
8.830729710768405738e+00,1.763789453852987943e-03,1.454692505206435981e-03,7.466467029451587939e-04,1.488554621111350075e-03,4.364621957985586644e-03,2.952319257412455624e-03
8.893989291018145948e+00,1.746920887259516188e-03,1.447342112266805777e-03,7.498036770965352564e-04,1.463832082652577254e-03,4.311680985050611419e-03,2.943714747236149745e-03
8.957702035912772587e+00,1.730213127907902129e-03,1.439954118887780930e-03,7.528555336354849498e-04,1.439519713239878615e-03,4.259161090513685979e-03,2.934673527882050194e-03
9.021871191730459927e+00,1.713664653683443688e-03,1.432530326309212074e-03,7.558022328996924499e-04,1.415610719842675357e-03,4.207065043616512595e-03,2.925205007863056726e-03
9.086500028004344642e+00,1.697273956652307295e-03,1.425072509428466309e-03,7.586437849504471236e-04,1.392098421598642532e-03,4.155395395216626882e-03,2.915318656478993638e-03
9.151591837689105446e+00,1.681039542934172504e-03,1.417582416759121484e-03,7.613802485804540502e-04,1.368976247970876952e-03,4.104154483116169080e-03,2.905023994737208470e-03
9.217149937328732889e+00,1.664959932575919193e-03,1.410061770404949250e-03,7.640117303033702820e-04,1.346237736935083180e-03,4.053344437342016292e-03,2.894330586494894397e-03
9.283177667225551488e+00,1.649033659426335638e-03,1.402512266048651715e-03,7.665383833267772062e-04,1.323876533196274331e-03,4.002967185374912973e-03,2.883248029826743653e-03
9.349678391610359185e+00,1.633259271011882393e-03,1.394935572954868804e-03,7.689604065102755926e-04,1.301886386434569819e-03,3.953024457325531905e-03,2.871785948621096568e-03
9.416655498813877756e+00,1.617635328413455365e-03,1.387333333986940026e-03,7.712780433103412318e-04,1.280261149579552940e-03,3.903517791055310243e-03,2.859953984407220384e-03
9.484112401439384499e+00,1.602160406144180396e-03,1.379707165636939910e-03,7.734915807135396039e-04,1.258994777112778900e-03,3.854448537240282979e-03,2.847761788415894505e-03
9.552052536536578486e+00,1.586833092028215510e-03,1.372058658068505289e-03,7.756013481596554055e-04,1.238081323397969028e-03,3.805817864376126198e-03,2.835219013875049047e-03
9.620479365776750669e+00,1.571651987080547371e-03,1.364389375171975441e-03,7.776077164562515687e-04,1.217514941038420851e-03,3.757626763722768208e-03,2.822335308541718251e-03
9.689396375629096170e+00,1.556615705387810137e-03,1.356700854631389275e-03,7.795110966861137436e-04,1.197289879261254119e-03,3.709876054187182057e-03,2.809120307471208236e-03
9.758807077538396157e+00,1.541722873990073166e-03,1.348994608002875538e-03,7.813119391090212612e-04,1.177400482327991453e-03,3.662566387142871926e-03,2.795583626023941375e-03
9.828715008103927175e+00,1.526972132763622500e-03,1.341272120803990199e-03,7.830107320592077404e-04,1.157841187971095451e-03,3.615698251184886781e-03,2.781734853110068382e-03
9.899123729259653004e+00,1.512362134304723110e-03,1.333534852613564104e-03,7.846080008398474042e-04,1.138606525856033537e-03,3.569271976819218990e-03,2.767583544671580516e-03
9.970036828455702604e+00,1.497891543814353034e-03,1.325784237181630663e-03,7.861043066158576297e-04,1.119691116068455977e-03,3.523287741085572196e-03,2.753139217401306960e-03
1.004145791884119632e+01,1.483559038983896803e-03,1.318021682549007931e-03,7.875002453062543732e-04,1.101089667626071588e-03,3.477745572112533098e-03,2.738411342697835444e-03
1.011339063944828709e+01,1.469363309881813141e-03,1.310248571176129148e-03,7.887964464772527669e-04,1.082796977014858575e-03,3.432645353604458008e-03,2.723409340855117988e-03
1.018583865537760502e+01,1.455303058841244399e-03,1.302466260080715164e-03,7.899935722372707081e-04,1.064807926749174226e-03,3.387986829259223304e-03,2.708142575485187904e-03
1.025880565798500221e+01,1.441377000348575098e-03,1.294676080983887378e-03,7.910923161349295079e-04,1.047117483955403282e-03,3.343769607116300283e-03,2.692620348172158808e-03
1.033229536506962098e+01,1.427583860932933948e-03,1.286879340464348225e-03,7.920934020611145520e-04,1.029720698978761617e-03,3.299993163834624450e-03,2.676851893355408803e-03
1.040631152106335477e+01,1.413922379056623945e-03,1.279077320120237168e-03,7.929975831561076422e-04,1.012612704012873363e-03,3.256656848899780032e-03,2.660846373439602723e-03
1.048085789722158623e+01,1.400391305006494849e-03,1.271271276738309818e-03,7.938056407227588865e-04,9.957887117517717247e-04,3.213759888760204814e-03,2.644612874128993759e-03
1.055593829181536769e+01,1.386989400786220765e-03,1.263462442470066364e-03,7.945183831466224190e-04,9.792440140639366384e-04,3.171301390892070082e-03,2.628160399983192445e-03
1.063155653032494641e+01,1.373715440009500369e-03,1.255652025014484304e-03,7.951366448239343722e-04,9.629739806880290454e-04,3.129280347792661766e-03,2.611497870191411934e-03
1.070771646563466639e+01,1.360568207794169392e-03,1.247841207807014402e-03,7.956612850982715127e-04,9.469740579499707264e-04,3.087695640902158711e-03,2.594634114562036683e-03
1.078442197822932691e+01,1.347546500657202358e-03,1.240031150214499422e-03,7.960931872066837446e-04,9.312397675010083238e-04,3.046546044453679689e-03,2.577577869724127085e-03
1.086167697639183061e+01,1.334649126410632214e-03,1.232222987735706208e-03,7.964332572360510731e-04,9.157667050764585221e-04,3.005830229251714534e-03,2.560337775537403163e-03
1.093948539640235929e+01,1.321874904058341002e-03,1.224417832207133714e-03,7.966824230903778907e-04,9.005505392747522025e-04,2.965546766378882558e-03,2.542922371707000227e-03
1.101785120273892993e+01,1.309222663693740667e-03,1.216616772013800335e-03,7.968416334696908293e-04,8.855870103564824529e-04,2.925694130831230349e-03,2.525340094599239950e-03
1.109677838827937890e+01,1.296691246398334234e-03,1.208820872304712394e-03,7.969118568611747609e-04,8.708719290631235840e-04,2.886270705082236761e-03,2.507599274254523718e-03
1.117627097450484719e+01,1.284279504141138490e-03,1.201031175212712585e-03,7.968940805431339340e-04,8.564011754550918771e-04,2.847274782575730679e-03,2.489708131593301992e-03
1.125633301170461564e+01,1.271986299678987912e-03,1.193248700078438414e-03,7.967893096023298885e-04,8.421706977688625962e-04,2.808704571148089735e-03,2.471674775811060019e-03
1.133696857918252476e+01,1.259810506457681445e-03,1.185474443678100065e-03,7.965985659652186253e-04,8.281765112927955575e-04,2.770558196379958090e-03,2.453507201958079337e-03
1.141818178546480489e+01,1.247751008513988845e-03,1.177709380454818131e-03,7.963228874435546471e-04,8.144146972613967991e-04,2.732833704877944692e-03,2.435213288699745841e-03
1.149997676850940387e+01,1.235806700378503558e-03,1.169954462753263619e-03,7.959633267948149592e-04,8.008814017677068093e-04,2.695529067486707956e-03,2.416800796253067152e-03
1.158235769591687259e+01,1.223976486979328274e-03,1.162210621057337395e-03,7.955209507978445093e-04,7.875728346935091358e-04,2.658642182431860106e-03,2.398277364495004366e-03
1.166532876514263606e+01,1.212259283546608755e-03,1.154478764230660974e-03,7.949968393441011289e-04,7.744852686571043711e-04,2.622170878394289219e-03,2.379650511238228048e-03
1.174889420371091120e+01,1.200654015517882769e-03,1.146759779759626242e-03,7.943920845448409563e-04,7.616150379783195911e-04,2.586112917516329626e-03,2.360927630669800315e-03
1.183305826943009542e+01,1.189159618444253236e-03,1.139054533998778811e-03,7.937077898545510631e-04,7.489585376605068087e-04,2.550465998340436385e-03,2.342115991948323043e-03
1.191782525060970066e+01,1.177775037897381893e-03,1.131363872418321643e-03,7.929450692109144298e-04,7.365122223892419349e-04,2.515227758680948448e-03,2.323222737955050153e-03
1.200319946627888790e+01,1.166499229377282020e-03,1.123688619853504753e-03,7.921050461915483953e-04,7.242726055474476687e-04,2.480395778429557614e-03,2.304254884194434187e-03
1.208918526640646895e+01,1.155331158220930824e-03,1.116029580755718191e-03,7.911888531877428552e-04,7.122362582466947424e-04,2.445967582295216665e-03,2.285219317839630709e-03
1.217578703212258873e+01,1.144269799511662012e-03,1.108387539445060844e-03,7.901976305953859912e-04,7.003998083743864051e-04,2.411940642479079491e-03,2.266122796918409489e-03
1.226300917594193685e+01,1.133314137989361540e-03,1.100763260364210272e-03,7.891325260232445000e-04,6.887599396565967239e-04,2.378312381285273367e-03,2.246971949635009468e-03
1.235085614198856341e+01,1.122463167961443775e-03,1.093157488333393887e-03,7.879946935187339546e-04,6.773133907362928474e-04,2.345080173668197265e-03,2.227773273823444120e-03
1.243933240622236802e+01,1.111715893214601557e-03,1.085570948806282351e-03,7.867852928112960666e-04,6.660569542666867687e-04,2.312241349717095162e-03,2.208533136527795517e-03
1.252844247666707389e+01,1.101071326927347514e-03,1.078004348126641258e-03,7.855054885734706702e-04,6.549874760194975779e-04,2.279793197078747429e-03,2.189257773705122982e-03
1.261819089363998359e+01,1.090528491583300872e-03,1.070458373785551599e-03,7.841564496997256370e-04,6.441018540078398196e-04,2.247732963318965511e-03,2.169953290046513789e-03
1.270858222998328912e+01,1.080086418885252506e-03,1.062933694679055012e-03,7.827393486030936182e-04,6.333970376235373767e-04,2.216057858223791522e-03,2.150625658912011951e-03
1.279962109129706249e+01,1.069744149669978528e-03,1.055430961366058372e-03,7.812553605296342638e-04,6.228700267886049489e-04,2.184765056041180781e-03,2.131280722375069204e-03
1.289131211617396922e+01,1.059500733823798280e-03,1.047950806326342901e-03,7.797056628907190990e-04,6.125178711206719388e-04,2.153851697663981737e-03,2.111924191372268559e-03
1.298365997643553449e+01,1.049355230198893880e-03,1.040493844218553111e-03,7.780914346131350464e-04,6.023376691121348292e-04,2.123314892755137889e-03,2.092561645954162282e-03
1.307666937737023005e+01,1.039306706530350758e-03,1.033060672137994926e-03,7.764138555069527090e-04,5.923265673227904237e-04,2.093151721815857645e-03,2.073198535633014993e-03
1.317034505797321131e+01,1.029354239353938265e-03,1.025651869874135867e-03,7.746741056511160465e-04,5.824817595857477437e-04,2.063359238197699699e-03,2.053840179823410422e-03
1.326469179118775799e+01,1.019496913924618220e-03,1.018268000167667220e-03,7.728733647966800442e-04,5.728004862263985988e-04,2.033934470059407459e-03,2.034491768371697248e-03
1.335971438414851953e+01,1.009733824135767080e-03,1.010909608967002415e-03,7.710128117876047585e-04,5.632800332942244611e-04,2.004874422269358608e-03,2.015158362170284614e-03
1.345541767842636638e+01,1.000064072439128208e-03,1.003577225684106457e-03,7.690936239990082707e-04,5.539177318072517489e-04,1.976176078254563914e-03,1.995844893852962224e-03
1.355180655027512948e+01,9.904867697654593309e-04,9.962713634495260796e-04,7.671169767927563587e-04,5.447109570089222032e-04,1.947836401797027822e-03,1.976556168567357094e-03
1.364888591088004333e+01,9.810010354458910224e-04,9.889925193665241327e-04,7.650840429902601913e-04,5.356571276371936046e-04,1.919852338778404955e-03,1.957296864820834599e-03
1.374666070660796713e+01,9.716059971339847078e-04,9.817411747642139017e-04,7.629959923623371972e-04,5.267537052056680885e-04,1.892220818873840277e-03,1.938071535396152737e-03
1.384513591925945697e+01,9.623007907284771879e-04,9.745177954495861305e-04,7.608539911359795240e-04,5.179981932965440098e-04,1.864938757195853773e-03,1.918884608333281793e-03
1.394431656632252725e+01,9.530845602967253413e-04,9.673228319583492777e-04,7.586592015178611698e-04,5.093881368652145242e-04,1.838003055889216811e-03,1.899740387973882861e-03
1.404420770122834838e+01,9.439564579988197774e-04,9.601567198044775112e-04,7.564127812344051101e-04,5.009211215563014663e-04,1.811410605677638962e-03,1.880643056064990959e-03
1.414481441360871372e+01,9.349156440123827317e-04,9.530198797283895729e-04,7.541158830882250218e-04,4.925947730309540888e-04,1.785158287363213967e-03,1.861596672918564271e-03
1.424614182955535213e+01,9.259612864580369718e-04,9.459127179436776318e-04,7.517696545307384244e-04,4.844067563052230894e-04,1.759242973279484838e-03,1.842605178623620433e-03
1.434819511188117502e+01,9.170925613255318399e-04,9.388356263822988457e-04,7.493752372507474094e-04,4.763547750993218704e-04,1.733661528698995664e-03,1.823672394307745883e-03
1.445097946038323578e+01,9.083086524005468121e-04,9.317889829381773752e-04,7.469337667787761875e-04,4.684365711976170633e-04,1.708410813196278378e-03,1.804802023444919933e-03
1.455450011210773020e+01,8.996087511921331114e-04,9.247731517091190533e-04,7.444463721069350618e-04,4.606499238191467103e-04,1.683487681967054880e-03,1.785997653206555791e-03
1.465876234161682135e+01,8.909920568608144069e-04,9.177884832369967525e-04,7.419141753240876980e-04,4.529926489985129602e-04,1.658888987104604725e-03,1.767262755852860466e-03
1.476377146125738093e+01,8.824577761473304449e-04,9.108353147461297969e-04,7.393382912660869614e-04,4.454625989769731486e-04,1.634611578834126253e-03,1.748600690161633683e-03
1.486953282143165644e+01,8.740051233020191667e-04,9.039139703798081951e-04,7.367198271808337489e-04,4.380576616035620802e-04,1.610652306705968309e-03,1.730014702891725063e-03
1.497605181086993653e+01,8.656333200148296153e-04,8.970247614348934992e-04,7.340598824079161725e-04,4.307757597460784354e-04,1.587008020748562585e-03,1.711507930278434930e-03
1.508333385690503370e+01,8.573415953459733287e-04,8.901679865944649552e-04,7.313595480725800521e-04,4.236148507117859009e-04,1.563675572581955855e-03,1.693083399558282034e-03
1.519138442574886660e+01,8.491291856571901503e-04,8.833439321584385211e-04,7.286199067937707257e-04,4.165729256776534348e-04,1.540651816492721177e-03,1.674744030520552594e-03
1.530020902277096617e+01,8.409953345436357213e-04,8.765528722721286107e-04,7.258420324059920411e-04,4.096480091299889523e-04,1.517933610471121526e-03,1.656492637083201809e-03
1.540981319277897121e+01,8.329392927663838240e-04,8.697950691527067029e-04,7.230269896947184166e-04,4.028381583133115512e-04,1.495517817211339641e-03,1.638331928890734111e-03
1.552020252030119707e+01,8.249603181855325170e-04,8.630707733135101938e-04,7.201758341450966187e-04,3.961414626883049067e-04,1.473401305075583987e-03,1.620264512931744120e-03
1.563138262987109250e+01,8.170576756939239293e-04,8.563802237861784005e-04,7.172896117036724932e-04,3.895560433987160396e-04,1.451580949022908493e-03,1.602292895173943821e-03
1.574335918631388331e+01,8.092306371514503905e-04,8.497236483405652989e-04,7.143693585528691076e-04,3.830800527470354161e-04,1.430053631503500457e-03,1.584419482214479390e-03
1.585613789503518234e+01,8.014784813199608837e-04,8.431012637024080719e-04,7.114161008979493720e-04,3.767116736788286022e-04,1.408816243319264061e-03,1.566646582943518424e-03
1.596972450231167784e+01,7.938004937987567632e-04,8.365132757687206762e-04,7.084308547661949092e-04,3.704491192755719666e-04,1.387865684451468655e-03,1.548976410219109418e-03
1.608412479558398545e+01,7.861959669606631822e-04,8.299598798208784921e-04,7.054146258180192790e-04,3.642906322558487199e-04,1.367198864856220735e-03,1.531411082551377943e-03
1.619934460375142748e+01,7.786641998886919538e-04,8.234412607353864665e-04,7.023684091697578440e-04,3.582344844847831561e-04,1.346812705228559760e-03,1.513952625794268668e-03
1.631538979746908069e+01,7.712044983132684134e-04,8.169575931922877076e-04,6.992931892278477207e-04,3.522789764915580006e-04,1.326704137735879941e-03,1.496602974843014560e-03
1.643226628944690404e+01,7.638161745500291139e-04,8.105090418812083012e-04,6.961899395341320787e-04,3.464224369948961995e-04,1.306870106721453630e-03,1.479363975335665129e-03
1.654998003475096269e+01,7.564985474381881849e-04,8.040957617050150394e-04,6.930596226220190389e-04,3.406632224363737916e-04,1.287307569378782742e-03,1.462237385357050652e-03
1.666853703110692919e+01,7.492509422794553335e-04,7.977178979810677388e-04,6.899031898832170715e-04,3.349997165214282859e-04,1.268013496397476852e-03,1.445224877143597717e-03
1.678794331920557070e+01,7.420726907775200163e-04,7.913755866400653876e-04,6.867215814447871205e-04,3.294303297679514121e-04,1.248984872581419521e-03,1.428328038787553874e-03
1.690820498301060582e+01,7.349631309780748929e-04,7.850689544224533816e-04,6.835157260562309701e-04,3.239534990623230224e-04,1.230218697439858407e-03,1.411548375939137775e-03
1.702932815006866463e+01,7.279216072093917887e-04,7.787981190724021455e-04,6.802865409863585733e-04,3.185676872227787525e-04,1.211711985752157066e-03,1.394887313505300533e-03
1.715131899182150477e+01,7.209474700234352060e-04,7.725631895293373023e-04,6.770349319296633996e-04,3.132713825699830743e-04,1.193461768106862230e-03,1.378346197343774046e-03
1.727418372392050117e+01,7.140400761375106714e-04,7.663642661170172671e-04,6.737617929219437505e-04,3.080630985046911878e-04,1.175465091415761783e-03,1.361926295951182029e-03
1.739792860654325324e+01,7.071987883764531239e-04,7.602014407301624973e-04,6.704680062649125442e-04,3.029413730923888911e-04,1.157719019403603052e-03,1.345628802144041266e-03
1.752255994471261857e+01,7.004229756153323603e-04,7.540747970186151457e-04,6.671544424595285318e-04,2.979047686547848270e-04,1.140220633074085941e-03,1.329454834731516643e-03
1.764808408861795286e+01,6.937120127226869193e-04,7.479844105690466828e-04,6.638219601478020709e-04,2.929518713680519942e-04,1.122967031152793341e-03,1.313405440178890210e-03
1.777450743393863775e+01,6.870652805042764318e-04,7.419303490842001515e-04,6.604714060628143809e-04,2.880812908677043071e-04,1.105955330507675093e-03,1.297481594260726416e-03
1.790183642217002813e+01,6.804821656473421373e-04,7.359126725596732343e-04,6.571036149867026492e-04,2.832916598599951176e-04,1.089182666547682671e-03,1.281684203702778335e-03
1.803007754095155235e+01,6.739620606653874907e-04,7.299314334582495062e-04,6.537194097163669332e-04,2.785816337397422921e-04,1.072646193600196220e-03,1.266014107811768395e-03
1.815923732439733129e+01,6.675043638434534918e-04,7.239866768817700658e-04,6.503196010366443965e-04,2.739498902144591169e-04,1.056343085267784105e-03,1.250472080092145024e-03
1.828932235342909252e+01,6.611084791839004450e-04,7.180784407405609417e-04,6.469049877007199438e-04,2.693951289346976268e-04,1.040270534764910996e-03,1.235058829849062546e-03
1.842033925611147183e+01,6.547738163526846573e-04,7.122067559204186583e-04,6.434763564175289847e-04,2.649160711304996254e-04,1.024425755235153744e-03,1.219775003776812396e-03
1.855229470798977687e+01,6.484997906261249796e-04,7.063716464471584073e-04,6.400344818459179205e-04,2.605114592538520157e-04,1.008805980049473638e-03,1.204621187532005670e-03
1.868519543243002090e+01,6.422858228381643931e-04,7.005731296487429293e-04,6.365801265953357569e-04,2.561800566270550994e-04,9.934084630861203264e-04,1.189597907290868874e-03
1.881904820096156072e+01,6.361313393281074540e-04,6.948112163149887475e-04,6.331140412328242805e-04,2.519206470968969407e-04,9.782304789926659153e-04,1.174705631290007745e-03
1.895385983362210069e+01,6.300357718888416163e-04,6.890859108548681809e-04,6.296369642960839962e-04,2.477320346945452163e-04,9.632693234307259907e-04,1.159944771350097286e-03
1.908963719930517300e+01,6.239985577155333267e-04,6.833972114514189587e-04,6.261496223123986593e-04,2.436130433010601931e-04,9.485223133038730081e-04,1.145315684381955018e-03
1.922638721611017942e+01,6.180191393547919540e-04,6.777451102142645779e-04,6.226527298231973335e-04,2.395625163184349682e-04,9.339867869692392716e-04,1.130818673874507425e-03
1.936411685169478858e+01,6.120969646543090309e-04,6.721295933297764119e-04,6.191469894140487354e-04,2.355793163460771571e-04,9.196601044333291590e-04,1.116453991364218037e-03
1.950283312363000121e+01,6.062314867129525373e-04,6.665506412088691157e-04,6.156330917498703753e-04,2.316623248626352384e-04,9.055396475324942228e-04,1.102221837885534843e-03
1.964254309975771662e+01,6.004221638313238111e-04,6.610082286324602246e-04,6.121117156151550595e-04,2.278104419130859610e-04,8.916228200985653468e-04,1.088122365401998333e-03
1.978325389855081085e+01,5.946684594627699334e-04,6.555023248946034893e-04,6.085835279590098412e-04,2.240225858009970566e-04,8.779070481101053456e-04,1.074155678217666955e-03
1.992497268947592204e+01,5.889698421648442142e-04,6.500328939433091743e-04,6.050491839448144315e-04,2.202976927858748863e-04,8.643897798297228447e-04,1.060321834368537506e-03
2.006770669335863388e+01,5.833257855512195486e-04,6.445998945190758219e-04,6.015093270043032642e-04,2.166347167855219144e-04,8.510684859279184179e-04,1.046620846993706350e-03
2.021146318275145859e+01,5.777357682440399005e-04,6.392032802911423728e-04,5.979645888958841880e-04,2.130326290833117720e-04,8.379406595938670640e-04,1.033052685685996062e-03
2.035624948230437070e+01,5.721992738267131636e-04,6.338429999914805928e-04,5.944155897670089315e-04,2.094904180403075317e-04,8.250038166335826309e-04,1.019617277821852335e-03
2.050207296913800192e+01,5.667157907971400897e-04,6.285189975465504649e-04,5.908629382204148199e-04,2.060070888121413380e-04,8.122554955558732546e-04,1.006314509870311459e-03
2.064894107321958217e+01,5.612848125213716925e-04,6.232312122068294977e-04,5.873072313840596104e-04,2.025816630705752435e-04,7.996932576464907058e-04,9.931442286808781113e-04
2.079686127774139237e+01,5.559058371877019598e-04,6.179795786741450062e-04,5.837490549845828023e-04,1.992131787296720722e-04,7.873146870308872633e-04,9.801062427501933301e-04
2.094584111950214123e+01,5.505783677611764647e-04,6.127640272268185815e-04,5.801889834241158320e-04,1.959006896764911468e-04,7.751173907259386632e-04,9.672003234673509772e-04
2.109588818929093534e+01,5.453019119385265267e-04,6.075844838426489860e-04,5.766275798602840501e-04,1.926432655062427157e-04,7.630989986810404573e-04,9.544262063378100916e-04
2.124701013227407032e+01,5.400759821035178631e-04,6.024408703197535334e-04,5.730653962892377426e-04,1.894399912618222319e-04,7.512571638089283023e-04,9.417835921858168412e-04
2.139921464838451826e+01,5.349000952827151403e-04,5.973331043952868165e-04,5.695029736315540114e-04,1.862899671776562058e-04,7.395895620065980752e-04,9.292721483353095059e-04
2.155250949271435346e+01,5.297737731016496313e-04,5.922610998620561921e-04,5.659408418208572910e-04,1.831923084277833306e-04,7.280938921666577947e-04,9.168915097692707144e-04
2.170690247590976441e+01,5.246965417414021235e-04,5.872247666830629704e-04,5.623795198950152802e-04,1.801461448781088920e-04,7.167678761794855089e-04,9.046412802675504608e-04
2.186240146456908562e+01,5.196679318955801496e-04,5.822240111039815591e-04,5.588195160897557875e-04,1.771506208427551317e-04,7.056092589264975927e-04,8.925210335231516636e-04
2.201901438164361835e+01,5.146874787276972413e-04,5.772587357636022607e-04,5.552613279345708103e-04,1.742048948444454106e-04,6.946158082648711462e-04,8.805303142370294375e-04
2.217674920684127216e+01,5.097547218289478089e-04,5.723288398022631984e-04,5.517054423507686354e-04,1.713081393788550087e-04,6.837853150040406605e-04,8.686686391914643637e-04
2.233561397703325824e+01,5.048692051763688628e-04,5.674342189682838418e-04,5.481523357515368086e-04,1.684595406828594407e-04,6.731155928742660203e-04,8.569354983020539916e-04
2.249561678666342956e+01,5.000304770913989883e-04,5.625747657224393784e-04,5.446024741438959538e-04,1.656582985066233421e-04,6.626044784876004672e-04,8.453303556484510501e-04
2.265676578816080777e+01,4.952380901988132121e-04,5.577503693404774502e-04,5.410563132324058789e-04,1.629036258894582848e-04,6.522498312915231758e-04,8.338526504839018213e-04
2.281906919235493802e+01,4.904916013860435202e-04,5.529609160137179125e-04,5.375142985245095865e-04,1.601947489393924415e-04,6.420495335155470672e-04,8.225017982237304995e-04
2.298253526889422105e+01,4.857905717628767319e-04,5.482062889477479738e-04,5.339768654373958177e-04,1.575309066163903780e-04,6.320014901110742114e-04,8.112771914128881490e-04
2.314717234666735735e+01,4.811345666215243637e-04,5.434863684592374389e-04,5.304444394062589156e-04,1.549113505191593331e-04,6.221036286847654237e-04,8.001782006726963640e-04
2.331298881422758740e+01,4.765231553970691457e-04,5.388010320709041940e-04,5.269174359938542029e-04,1.523353446754896988e-04,6.123538994257105017e-04,7.892041756269604046e-04
2.347999312022019325e+01,4.719559116282736602e-04,5.341501546046413182e-04,5.233962610012293922e-04,1.498021653360626169e-04,6.027502750266300379e-04,7.783544458075837558e-04
2.364819377381294174e+01,4.674324129187566344e-04,5.295336082728378064e-04,5.198813105795346704e-04,1.473111007716745738e-04,5.932907505993820262e-04,7.676283215398819765e-04
2.381759934512962928e+01,4.629522408985300552e-04,5.249512627679127439e-04,5.163729713428062869e-04,1.448614510738193903e-04,5.839733435850113542e-04,7.570250948077635652e-04
2.398821846568682759e+01,4.585149811858921730e-04,5.204029853500840739e-04,5.128716204816243353e-04,1.424525279585710919e-04,5.747960936585722481e-04,7.465440400989683352e-04
2.416005982883354264e+01,4.541202233496805700e-04,5.158886409334035097e-04,5.093776258775556051e-04,1.400836545737180032e-04,5.657570626289774819e-04,7.361844152305816597e-04
2.433313219019425233e+01,4.497675608718711420e-04,5.114080921700676734e-04,5.058913462182786135e-04,1.377541653090881373e-04,5.568543343340729779e-04,7.259454621549997922e-04
2.450744436811498872e+01,4.454565911105287418e-04,5.069611995330402642e-04,5.024131311133124295e-04,1.354634056100176330e-04,5.480860145311754542e-04,7.158264077465886907e-04
2.468300524411262131e+01,4.411869152631033041e-04,5.025478213970032554e-04,4.989433212102564828e-04,1.332107317939088432e-04,5.394502307832810695e-04,7.058264645692436442e-04
2.485982376332750476e+01,4.369581383300647826e-04,4.981678141176564163e-04,4.954822483114591737e-04,1.309955108698255980e-04,5.309451323411441262e-04,6.959448316250716393e-04
2.503790893497908243e+01,4.327698690788836229e-04,4.938210321093999648e-04,4.920302354910410184e-04,1.288171203610800268e-04,5.225688900214470059e-04,6.861806950844519032e-04
2.521726983282502488e+01,4.286217200083414832e-04,4.895073279214093472e-04,4.885875972121856998e-04,1.266749481307555616e-04,5.143196960812315612e-04,6.765332289976823572e-04
2.539791559562353029e+01,4.245133073131778412e-04,4.852265523121344556e-04,4.851546394446310992e-04,1.245683922101218060e-04,5.061957640887986085e-04,6.670015959884741412e-04
2.557985542759894670e+01,4.204442508490663605e-04,4.809785543222415524e-04,4.817316597822878313e-04,1.224968606298921820e-04,4.981953287912550691e-04,6.575849479295364178e-04
2.576309859891082255e+01,4.164141740979166806e-04,4.767631813460215351e-04,4.783189475609118794e-04,1.204597712542763250e-04,4.903166459788812527e-04,6.482824266004932369e-04
2.594765444612610494e+01,4.124227041335044495e-04,4.725802792012909984e-04,4.749167839757740335e-04,1.184565516177845502e-04,4.825579923465080209e-04,6.390931643284054582e-04
2.613353237269494755e+01,4.084694715874185385e-04,4.684296921978008382e-04,4.715254421992508315e-04,1.164866387647338922e-04,4.749176653520498161e-04,6.300162846111295387e-04
2.632074184942980821e+01,4.045541106153279355e-04,4.643112632041807475e-04,4.681451874982840949e-04,1.145494790914149949e-04,4.673939830723727222e-04,6.210509027237898693e-04
2.650929241498797850e+01,4.006762588635654409e-04,4.602248337134406410e-04,4.647762773516485616e-04,1.126445281908746788e-04,4.599852840566520011e-04,6.121961263086219459e-04
2.669919367635770158e+01,3.968355574360200909e-04,4.561702439070472741e-04,4.614189615669661397e-04,1.107712507002691520e-04,4.526899271773638452e-04,6.034510559484393150e-04
2.689045530934751227e+01,3.930316508613455168e-04,4.521473327176066324e-04,4.580734823974224397e-04,1.089291201507500400e-04,4.455062914790783681e-04,5.948147857240122620e-04
2.708308705907931824e+01,3.892641870604698212e-04,4.481559378901630425e-04,4.547400746581238941e-04,1.071176188198357307e-04,4.384327760251762406e-04,5.862864037555966549e-04
2.727709874048494498e+01,3.855328173144113618e-04,4.441958960421437340e-04,4.514189658420501437e-04,1.053362375862303482e-04,4.314677997426408663e-04,5.778649927288964649e-04
2.747250023880616254e+01,3.818371962323973529e-04,4.402670427219694538e-04,4.481103762355571852e-04,1.035844757870498439e-04,4.246098012650609743e-04,5.695496304057258083e-04
2.766930151009847805e+01,3.781769817202775864e-04,4.363692124663478829e-04,4.448145190333778281e-04,1.018618410774130040e-04,4.178572387739650580e-04,5.613393901196285507e-04
2.786751258173825363e+01,3.745518349492395617e-04,4.325022388562801598e-04,4.415316004530885617e-04,1.001678492923623943e-04,4.112085898386300706e-04,5.532333412567431129e-04
